id,name,LAT,LON,layer,source
15411,Kārūn Valles,-35.94,174.1,"Vallis, valles",gazeteer_of_planetary_nomenclature
15432,Bradbury,2.58,85.8,"Crater, craters",gazeteer_of_planetary_nomenclature
15437,Melas Mensa,-10.72,-74.15,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15438,Coprates Mensa,-12.2,-71.16,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15439,Ius Mensa,-8.6,-75.32,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15440,Catota,51.67,-26.98,"Crater, craters",gazeteer_of_planetary_nomenclature
15441,Dunkassa,-37.49,-137.06,"Crater, craters",gazeteer_of_planetary_nomenclature
15472,Pyrrhae Fossae,-29.2,-23.8,"Fossa, fossae",gazeteer_of_planetary_nomenclature
15473,Prao,-11.16,56.61,"Crater, craters",gazeteer_of_planetary_nomenclature
15481,Selevac,-37.39,-131.07,"Crater, craters",gazeteer_of_planetary_nomenclature
15482,Hiddekel Cavus,29.43,16.24,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15483,Echus Palus,12.29,-77.27,"Palus, paludes",gazeteer_of_planetary_nomenclature
15484,Langtang,-38.12,-135.96,"Crater, craters",gazeteer_of_planetary_nomenclature
15485,Talu,-40.35,20.09,"Crater, craters",gazeteer_of_planetary_nomenclature
15486,Bunnik,-38.07,-142.1,"Crater, craters",gazeteer_of_planetary_nomenclature
15487,Nqutu,-38.04,169.55,"Crater, craters",gazeteer_of_planetary_nomenclature
15498,Cilaos,-35.71,129.48,"Crater, craters",gazeteer_of_planetary_nomenclature
15504,Murray,-23.29,28.06,"Crater, craters",gazeteer_of_planetary_nomenclature
15505,Mambali,-23.51,27.03,"Crater, craters",gazeteer_of_planetary_nomenclature
15506,Baum,-24.72,28.3,"Crater, craters",gazeteer_of_planetary_nomenclature
15507,Degana,-23.72,-45.5,"Crater, craters",gazeteer_of_planetary_nomenclature
15508,Nybyen,-37.02,-16.66,"Crater, craters",gazeteer_of_planetary_nomenclature
15509,Flateyri,-35.86,-29.08,"Crater, craters",gazeteer_of_planetary_nomenclature
15526,Taltal,-39.51,-125.79,"Crater, craters",gazeteer_of_planetary_nomenclature
15527,Ruhea,-43.26,173.08,"Crater, craters",gazeteer_of_planetary_nomenclature
15528,Krupac,-7.79,86.01,"Crater, craters",gazeteer_of_planetary_nomenclature
15529,Avan,-10.97,-69.77,"Crater, craters",gazeteer_of_planetary_nomenclature
15532,Ubud,-10.63,-18.32,"Crater, craters",gazeteer_of_planetary_nomenclature
15534,Andapa,-5.33,-4.73,"Crater, craters",gazeteer_of_planetary_nomenclature
15535,Sibiti,-12.37,-65.26,"Crater, craters",gazeteer_of_planetary_nomenclature
15536,Nia Chaos,-6.74,-67.38,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
15537,Baetis Labēs,-3.67,-71.46,"Labes, labēs",gazeteer_of_planetary_nomenclature
15538,Chrysas Mensa,-6.77,-70.1,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15564,Tarq,-38.1,171.22,"Crater, craters",gazeteer_of_planetary_nomenclature
15568,Kankossa,-11.83,-55.54,"Crater, craters",gazeteer_of_planetary_nomenclature
15569,Bam,-25.79,115.67,"Crater, craters",gazeteer_of_planetary_nomenclature
15571,Gediz Vallis,-4.85,137.44,"Vallis, valles",gazeteer_of_planetary_nomenclature
15573,Hiddekel Rupes,16.77,16.47,"Rupes, rupēs",gazeteer_of_planetary_nomenclature
15575,Icaria Rupes,-35.79,-139.68,"Rupes, rupēs",gazeteer_of_planetary_nomenclature
15589,Phrixi Rupes,-44.67,-67.03,"Rupes, rupēs",gazeteer_of_planetary_nomenclature
15605,Alnif,-15.14,-31.09,"Crater, craters",gazeteer_of_planetary_nomenclature
15606,Gokwe,-27.14,78.12,"Crater, craters",gazeteer_of_planetary_nomenclature
15687,Neukum,-44.9,28.4,"Crater, craters",gazeteer_of_planetary_nomenclature
15688,Pai,-41.1,37.6,"Crater, craters",gazeteer_of_planetary_nomenclature
15689,Zeus Patera,18.39,-132.93,"Patera, paterae",gazeteer_of_planetary_nomenclature
15690,Hermes Patera,18.33,-133.43,"Patera, paterae",gazeteer_of_planetary_nomenclature
15691,Hera Patera,18.45,-133.77,"Patera, paterae",gazeteer_of_planetary_nomenclature
15692,Dionysus Patera,17.96,-133.23,"Patera, paterae",gazeteer_of_planetary_nomenclature
15693,Athena Patera,18.74,-132.82,"Patera, paterae",gazeteer_of_planetary_nomenclature
15694,Apollo Patera,17.94,-133.55,"Patera, paterae",gazeteer_of_planetary_nomenclature
15695,Olympus Paterae,18.32,-133.19,"Patera, paterae",gazeteer_of_planetary_nomenclature
15696,Kotido,1,-9.11,"Crater, craters",gazeteer_of_planetary_nomenclature
15697,Dalu Cavus,-6.9,-99,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15698,Layl Cavus,-10.4,-98.6,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15699,Malam Cavus,-11.2,-98.1,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15700,Nat Cavus,-11.9,-96.9,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15701,Noc Cavus,-13.4,-96.7,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15703,Usiku Cavus,-11.2,-96.3,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15704,Noctis Tholus,-12.3,-98.2,"Tholus, tholi",gazeteer_of_planetary_nomenclature
15705,Olympus Maculae,17.36,-142.84,"Macula, maculae",gazeteer_of_planetary_nomenclature
15712,Oenotria Cavi,-3.86,78.9,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15713,Chukhung,38.47,-72.42,"Crater, craters",gazeteer_of_planetary_nomenclature
15714,Qara,16.43,-150.3,"Crater, craters",gazeteer_of_planetary_nomenclature
15715,Dechu,-42.25,-157.99,"Crater, craters",gazeteer_of_planetary_nomenclature
15716,Jaisalmer,33.49,84.14,"Crater, craters",gazeteer_of_planetary_nomenclature
15717,Topola,15.83,-92.21,"Crater, craters",gazeteer_of_planetary_nomenclature
15718,Kenge,-16.36,102.95,"Crater, craters",gazeteer_of_planetary_nomenclature
15719,Yelwa,31.12,-147.63,"Crater, craters",gazeteer_of_planetary_nomenclature
15720,Kilmia,-24.04,59.48,"Crater, craters",gazeteer_of_planetary_nomenclature
15721,Kufstein,-36,57.54,"Crater, craters",gazeteer_of_planetary_nomenclature
